trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
437,False,"{'a': 0.06, 'e': 1.405601732079453}",20,0,-36.92227343988007,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
438,False,"{'a': 0.06, 'e': 1.4051771502382455}",20,0,-32.789290713578445,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
439,False,"{'a': 0.06, 'e': 1.4047516632199635}",25,0,-114.51858388775375,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 0}",0
440,False,"{'a': 0.06, 'e': 1.4043252714500936}",20,1,-69.4925641446638,"{0: 14, 1: 0, 2: 1, 3: 4, 4: 0}",1
441,False,"{'a': 0.06, 'e': 1.4038979753550274}",20,3,-85.96148349331027,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
442,False,"{'a': 0.06, 'e': 1.403469775362061}",20,0,-172.0744006694104,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
443,False,"{'a': 0.06, 'e': 1.403040671899395}",20,0,-98.90186042290955,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
444,False,"{'a': 0.06, 'e': 1.402610665396132}",25,0,-205.49003740710532,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
445,False,"{'a': 0.06, 'e': 1.402179756282279}",20,0,-95.40683264236966,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
446,False,"{'a': 0.06, 'e': 1.4017479449887449}",25,0,-100.2619781160046,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
447,False,"{'a': 0.06, 'e': 1.401315231947341}",25,0,-218.896267796977,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 4}",0
448,False,"{'a': 0.06, 'e': 1.4008816175907803}",20,0,-55.66265734640709,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
449,False,"{'a': 0.06, 'e': 1.4004471023526768}",25,0,-114.38103077905123,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
450,False,"{'a': 0.06, 'e': 1.4000116866675463}",25,0,-158.82130470050575,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
451,False,"{'a': 0.06, 'e': 1.3995753709708039}",20,0,-245.77205081674882,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 5}",0
452,False,"{'a': 0.06, 'e': 1.3991381556987657}",20,7,-101.1788821825279,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
453,False,"{'a': 0.06, 'e': 1.3987000412886466}",20,0,-100.14065403478816,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
454,False,"{'a': 0.06, 'e': 1.398261028178561}",35,0,-226.00431747742235,"{0: 18, 1: 5, 2: 6, 3: 4, 4: 2}",0
455,False,"{'a': 0.06, 'e': 1.3978211168075223}",20,0,-181.9551787301288,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
456,False,"{'a': 0.06, 'e': 1.3973803076154416}",20,8,-71.4326702185015,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 1}",1
457,False,"{'a': 0.06, 'e': 1.396938601043128}",20,0,-156.5448686810137,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
458,False,"{'a': 0.06, 'e': 1.396495997532288}",25,0,-59.02631546156842,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
459,False,"{'a': 0.06, 'e': 1.3960524975255253}",25,0,-173.88019949934557,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
460,False,"{'a': 0.06, 'e': 1.3956081014663395}",20,0,-130.0747901277054,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
461,False,"{'a': 0.06, 'e': 1.3951628097991273}",30,0,-118.47266604805334,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
462,False,"{'a': 0.06, 'e': 1.3947166229691796}",20,0,-111.60669356469576,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
463,False,"{'a': 0.06, 'e': 1.3942695414226836}",30,0,-144.8749686414142,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
464,False,"{'a': 0.06, 'e': 1.3938215656067205}",25,11,-117.08491720704242,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 2}",1
465,False,"{'a': 0.06, 'e': 1.3933726959692665}",25,0,-86.94747770397792,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
466,False,"{'a': 0.06, 'e': 1.3929229329591908}",20,0,-135.76994694870973,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
467,False,"{'a': 0.06, 'e': 1.3924722770262568}",20,0,-158.02336529895595,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
468,False,"{'a': 0.06, 'e': 1.39202072862112}",30,0,-129.6248764152675,"{0: 17, 1: 1, 2: 10, 3: 2, 4: 0}",0
469,False,"{'a': 0.06, 'e': 1.3915682881953289}",30,0,-104.56910146081768,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
470,False,"{'a': 0.06, 'e': 1.3911149562013239}",20,0,-105.6265518609666,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
471,False,"{'a': 0.06, 'e': 1.390660733092437}",25,0,-122.15190953799042,"{0: 11, 1: 5, 2: 7, 3: 2, 4: 0}",0
472,False,"{'a': 0.06, 'e': 1.390205619322891}",25,0,-188.21194392573028,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
473,False,"{'a': 0.06, 'e': 1.3897496153478004}",25,0,-13.211501066948909,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
474,False,"{'a': 0.06, 'e': 1.389292721623168}",20,0,-101.53159294993584,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
475,False,"{'a': 0.06, 'e': 1.3888349386058887}",20,0,-105.11190495720847,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
476,False,"{'a': 0.06, 'e': 1.3883762667537445}",30,0,-99.86016289682354,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
477,False,"{'a': 0.06, 'e': 1.3879167065254074}",30,0,-86.2464657517364,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
478,False,"{'a': 0.06, 'e': 1.3874562583804382}",20,12,-29.16943586562645,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
479,False,"{'a': 0.06, 'e': 1.3869949227792842}",25,0,-220.15666486369508,"{0: 13, 1: 0, 2: 6, 3: 3, 4: 3}",0
480,False,"{'a': 0.06, 'e': 1.3865327001832815}",35,0,-41.49746280700638,"{0: 28, 1: 1, 2: 6, 3: 0, 4: 0}",0
481,False,"{'a': 0.06, 'e': 1.3860695910546523}",20,14,11.465508160857276,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.06, 'e': 1.3856055958565063}",30,0,-204.9945146871575,"{0: 14, 1: 6, 2: 7, 3: 0, 4: 3}",0
483,False,"{'a': 0.06, 'e': 1.3851407150528379}",25,7,-58.023214821456534,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
484,False,"{'a': 0.06, 'e': 1.3846749491085282}",20,0,-179.2811806918598,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
485,False,"{'a': 0.06, 'e': 1.3842082984893433}",25,0,-253.8657040670517,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 5}",0
486,False,"{'a': 0.06, 'e': 1.3837407636619337}",20,0,-164.00575775214324,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
487,False,"{'a': 0.06, 'e': 1.3832723450938338}",35,0,-135.41696254504356,"{0: 23, 1: 6, 2: 3, 3: 1, 4: 2}",0
488,False,"{'a': 0.06, 'e': 1.3828030432534626}",25,0,-104.59116774531655,"{0: 16, 1: 2, 2: 3, 3: 4, 4: 0}",0
489,False,"{'a': 0.06, 'e': 1.3823328586101216}",20,0,-36.112083947721395,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
490,False,"{'a': 0.06, 'e': 1.3818617916339955}",20,0,-79.24527920466178,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
491,False,"{'a': 0.06, 'e': 1.3813898427961513}",25,0,-68.46822642236013,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
492,False,"{'a': 0.06, 'e': 1.3809170125685377}",20,0,-135.1206674065315,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
493,False,"{'a': 0.06, 'e': 1.380443301423985}",20,0,-132.6310396398805,"{0: 9, 1: 4, 2: 4, 3: 2, 4: 1}",0
494,False,"{'a': 0.06, 'e': 1.3799687098362043}",20,0,-129.89173277774884,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
495,False,"{'a': 0.06, 'e': 1.379493238279787}",25,0,-131.0148719664816,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
496,False,"{'a': 0.06, 'e': 1.3790168872302047}",20,1,-93.834251185914,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 1}",1
497,False,"{'a': 0.06, 'e': 1.3785396571638084}",20,0,-76.63427348506842,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
498,False,"{'a': 0.06, 'e': 1.3780615485578283}",20,0,-82.54563201147614,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
499,False,"{'a': 0.06, 'e': 1.3775825618903728}",20,0,-86.73647529449674,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
500,False,"{'a': 0.06, 'e': 1.3771026976404284}",25,0,-167.77107018938037,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
501,False,"{'a': 0.06, 'e': 1.3766219562878597}",25,0,-135.88401844096833,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
502,False,"{'a': 0.06, 'e': 1.3761403383134074}",20,0,-170.7386362725078,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
503,False,"{'a': 0.06, 'e': 1.37565784419869}",20,7,-64.24305219452921,"{0: 7, 1: 1, 2: 3, 3: 2, 4: 0}",1
504,False,"{'a': 0.06, 'e': 1.3751744744262013}",20,0,-0.5268612499184402,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
505,False,"{'a': 0.06, 'e': 1.3746902294793113}",20,7,-71.4139533056578,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
506,False,"{'a': 0.06, 'e': 1.3742051098422645}",25,0,-182.87357342937182,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
507,False,"{'a': 0.06, 'e': 1.3737191160001807}",20,7,-109.03358076037274,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 2}",1
508,False,"{'a': 0.06, 'e': 1.3732322484390538}",30,0,-77.8497655421397,"{0: 17, 1: 5, 2: 8, 3: 0, 4: 0}",0
509,False,"{'a': 0.06, 'e': 1.3727445076457512}",25,0,-26.32883202854658,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
510,False,"{'a': 0.06, 'e': 1.3722558941080139}",20,0,-148.09936389916368,"{0: 8, 1: 1, 2: 9, 3: 1, 4: 1}",0
511,False,"{'a': 0.06, 'e': 1.3717664083144547}",20,0,-71.24497217094834,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
512,False,"{'a': 0.06, 'e': 1.3712760507545603}",20,0,-103.36698315028487,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
513,False,"{'a': 0.06, 'e': 1.3707848219186876}",25,0,-102.28104502080947,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
514,False,"{'a': 0.06, 'e': 1.3702927222980654}",25,0,-119.68897125405603,"{0: 14, 1: 0, 2: 8, 3: 3, 4: 0}",0
515,False,"{'a': 0.06, 'e': 1.3697997523847936}",25,0,-194.5591112241155,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
516,False,"{'a': 0.06, 'e': 1.3693059126718419}",25,0,-98.55667929611693,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
517,False,"{'a': 0.06, 'e': 1.36881120365305}",20,0,-44.38912113048387,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
518,False,"{'a': 0.06, 'e': 1.3683156258231266}",25,8,-174.63493515555393,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 4}",1
519,False,"{'a': 0.06, 'e': 1.36781917967765}",25,0,-122.43739949489506,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
520,False,"{'a': 0.06, 'e': 1.3673218657130657}",20,0,-150.0087215970401,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
521,False,"{'a': 0.06, 'e': 1.3668236844266883}",20,0,-66.22112236227127,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
522,False,"{'a': 0.06, 'e': 1.3663246363166985}",30,0,-107.738342028511,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
523,False,"{'a': 0.06, 'e': 1.3658247218821449}",25,1,-131.4054468298286,"{0: 9, 1: 9, 2: 4, 3: 1, 4: 1}",1
524,False,"{'a': 0.06, 'e': 1.3653239416229412}",25,0,-137.5223265288025,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
525,False,"{'a': 0.06, 'e': 1.3648222960398682}",20,0,-34.90696616644844,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
526,False,"{'a': 0.06, 'e': 1.3643197856345712}",25,0,-206.88865137541077,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 4}",0
527,False,"{'a': 0.06, 'e': 1.3638164109095605}",20,0,-76.9260586862834,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
528,False,"{'a': 0.06, 'e': 1.363312172368211}",25,0,-231.30886110457746,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
529,False,"{'a': 0.06, 'e': 1.362807070514761}",20,0,-154.1044948691759,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
530,False,"{'a': 0.06, 'e': 1.3623011058543124}",20,0,-73.59753959212442,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
531,False,"{'a': 0.06, 'e': 1.36179427889283}",25,0,-121.14050423266464,"{0: 14, 1: 7, 2: 2, 3: 0, 4: 2}",0
532,False,"{'a': 0.06, 'e': 1.3612865901371403}",20,0,-35.47515013869757,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
533,False,"{'a': 0.06, 'e': 1.360778040094932}",35,0,-154.48149030401132,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0
534,False,"{'a': 0.06, 'e': 1.3602686292747557}",20,0,-96.25071529262097,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
535,False,"{'a': 0.06, 'e': 1.3597583581860215}",30,0,-173.73793183616664,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
536,False,"{'a': 0.06, 'e': 1.3592472273390013}",20,0,-233.20047012082046,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 4}",0
537,False,"{'a': 0.06, 'e': 1.358735237244825}",20,0,-71.46993576491366,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
538,False,"{'a': 0.06, 'e': 1.358222388415483}",20,0,-95.55052100512772,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
539,False,"{'a': 0.06, 'e': 1.3577086813638242}",20,2,-30.144543409612687,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
540,False,"{'a': 0.06, 'e': 1.3571941166035555}",25,0,-157.3972026020336,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
541,False,"{'a': 0.06, 'e': 1.3566786946492415}",20,0,-114.86701011911177,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
542,False,"{'a': 0.06, 'e': 1.3561624160163044}",25,0,-147.64132528326178,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
543,False,"{'a': 0.06, 'e': 1.3556452812210225}",25,0,-63.155128676018116,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
544,False,"{'a': 0.06, 'e': 1.3551272907805307}",20,0,-109.52444860062148,"{0: 11, 1: 2, 2: 3, 3: 4, 4: 0}",0
545,False,"{'a': 0.06, 'e': 1.3546084452128195}",30,0,-163.83504388204557,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
546,False,"{'a': 0.06, 'e': 1.3540887450367343}",25,0,-151.6224616636167,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
547,False,"{'a': 0.06, 'e': 1.3535681907719752}",20,0,-40.28612386656525,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
548,False,"{'a': 0.06, 'e': 1.3530467829390962}",25,0,-67.27236302300408,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
549,False,"{'a': 0.06, 'e': 1.3525245220595057}",20,0,-190.88070267981053,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 3}",0
550,False,"{'a': 0.06, 'e': 1.3520014086554641}",20,0,-99.23647599939235,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
551,False,"{'a': 0.06, 'e': 1.3514774432500847}",25,0,-177.00934001020224,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
552,False,"{'a': 0.06, 'e': 1.3509526263673333}",20,0,-79.7230093655248,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
553,False,"{'a': 0.06, 'e': 1.3504269585320263}",20,0,-216.1060475398817,"{0: 9, 1: 3, 2: 3, 3: 1, 4: 4}",0
554,False,"{'a': 0.06, 'e': 1.3499004402698316}",20,0,-70.93168991357093,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
555,False,"{'a': 0.06, 'e': 1.3493730721072672}",20,0,-115.46540450456007,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
556,False,"{'a': 0.06, 'e': 1.348844854571702}",30,0,-72.74206607787794,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
557,False,"{'a': 0.06, 'e': 1.3483157881913526}",25,0,-248.64822667824853,"{0: 9, 1: 2, 2: 9, 3: 2, 4: 3}",0
558,False,"{'a': 0.06, 'e': 1.347785873495286}",20,0,-120.13656681915683,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
559,False,"{'a': 0.06, 'e': 1.347255111013416}",25,0,-107.66224291295028,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
560,False,"{'a': 0.06, 'e': 1.346723501276506}",20,0,-187.60462508916078,"{0: 8, 1: 0, 2: 8, 3: 2, 4: 2}",0
561,False,"{'a': 0.06, 'e': 1.3461910448161651}",25,0,-158.32471671289335,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
562,False,"{'a': 0.06, 'e': 1.3456577421648501}",25,0,-98.78828821202936,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
563,False,"{'a': 0.06, 'e': 1.3451235938558634}",20,0,-76.02416902435795,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
564,False,"{'a': 0.06, 'e': 1.3445886004233532}",25,0,-31.261393557574802,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
565,False,"{'a': 0.06, 'e': 1.3440527624023129}",20,0,-38.53635681249532,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
566,False,"{'a': 0.06, 'e': 1.3435160803285806}",30,0,-127.24731098246563,"{0: 18, 1: 1, 2: 10, 3: 0, 4: 1}",0
567,False,"{'a': 0.06, 'e': 1.3429785547388384}",20,0,-60.91651661603752,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
568,False,"{'a': 0.06, 'e': 1.3424401861706114}",20,0,-176.05845816786757,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0
569,False,"{'a': 0.06, 'e': 1.3419009751622686}",25,0,-117.50015199680628,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
570,False,"{'a': 0.06, 'e': 1.341360922253021}",25,0,-121.92871450272833,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
571,False,"{'a': 0.06, 'e': 1.340820027982921}",20,0,-101.73010240474008,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
572,False,"{'a': 0.06, 'e': 1.3402782928928632}",20,4,-39.97757862723785,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
573,False,"{'a': 0.06, 'e': 1.3397357175245823}",20,0,-149.46547958767596,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
574,False,"{'a': 0.06, 'e': 1.339192302420654}",25,0,-104.80774988783868,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
575,False,"{'a': 0.06, 'e': 1.3386480481244933}",20,0,-74.84940064494754,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
576,False,"{'a': 0.06, 'e': 1.3381029551803545}",20,0,-87.90826100593094,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
577,False,"{'a': 0.06, 'e': 1.33755702413333}",25,0,-108.47242399289074,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
578,False,"{'a': 0.06, 'e': 1.3370102555293513}",20,0,-66.82813089059181,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
579,False,"{'a': 0.06, 'e': 1.336462649915187}",20,0,-133.15535692272925,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
580,False,"{'a': 0.06, 'e': 1.3359142078384423}",30,0,-134.55997066885138,"{0: 13, 1: 9, 2: 7, 3: 0, 4: 1}",1
581,False,"{'a': 0.06, 'e': 1.3353649298475594}",20,0,-122.774443217906,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
582,False,"{'a': 0.06, 'e': 1.3348148164918165}",25,0,-198.45299586910912,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
583,False,"{'a': 0.06, 'e': 1.3342638683213264}",25,0,-217.23868336338458,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
584,False,"{'a': 0.06, 'e': 1.3337120858870377}",20,0,-74.52344121933203,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
585,False,"{'a': 0.06, 'e': 1.3331594697407323}",25,0,-137.87180987747576,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
586,False,"{'a': 0.06, 'e': 1.3326060204350267}",20,0,-183.03457653149044,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
587,False,"{'a': 0.06, 'e': 1.3320517385233703}",20,0,-95.97319868745419,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
588,False,"{'a': 0.06, 'e': 1.3314966245600446}",35,0,-196.25450141312973,"{0: 19, 1: 4, 2: 8, 3: 2, 4: 2}",0
589,False,"{'a': 0.06, 'e': 1.3309406791001634}",20,0,-89.75677647680112,"{0: 13, 1: 1, 2: 2, 3: 4, 4: 0}",0
590,False,"{'a': 0.06, 'e': 1.3303839026996727}",35,20,0.5966039761832933,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.06, 'e': 1.3298262959153484}",25,0,-76.91277111543131,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
592,False,"{'a': 0.06, 'e': 1.329267859304797}",25,0,-57.63197662949162,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
593,False,"{'a': 0.06, 'e': 1.3287085934264558}",30,0,-98.1135322857212,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
594,False,"{'a': 0.06, 'e': 1.3281484988395902}",35,0,-170.14257796488164,"{0: 24, 1: 1, 2: 5, 3: 3, 4: 2}",0
595,False,"{'a': 0.06, 'e': 1.3275875761042946}",20,0,-50.3951174419593,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
596,False,"{'a': 0.06, 'e': 1.327025825781492}",20,0,-81.88649253474686,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
597,False,"{'a': 0.06, 'e': 1.3264632484329324}",30,0,-190.84083044216572,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
598,False,"{'a': 0.06, 'e': 1.3258998446211931}",25,0,-16.83555178759025,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
599,False,"{'a': 0.06, 'e': 1.3253356149096782}",25,0,-79.77518837000687,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
600,False,"{'a': 0.06, 'e': 1.3247705598626172}",30,0,-177.57450093035297,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
601,False,"{'a': 0.06, 'e': 1.324204680045065}",25,0,-119.54039940878741,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
602,False,"{'a': 0.06, 'e': 1.3236379760229016}",25,0,-80.96377815823676,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
603,False,"{'a': 0.06, 'e': 1.3230704483628308}",20,0,-52.77258164927086,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
604,False,"{'a': 0.06, 'e': 1.32250209763238}",20,7,-60.716201664008594,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
605,False,"{'a': 0.06, 'e': 1.3219329243999003}",20,0,-28.583491870260975,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
606,False,"{'a': 0.06, 'e': 1.3213629292345646}",30,0,-214.7205387664517,"{0: 17, 1: 3, 2: 4, 3: 3, 4: 3}",0
607,False,"{'a': 0.06, 'e': 1.3207921127063682}",25,0,-164.56779304376158,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
608,False,"{'a': 0.06, 'e': 1.3202204753861273}",35,0,-155.20212491274305,"{0: 20, 1: 7, 2: 6, 3: 0, 4: 2}",0
609,False,"{'a': 0.06, 'e': 1.3196480178454795}",20,3,-31.4758763193812,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
610,False,"{'a': 0.06, 'e': 1.3190747406568821}",20,0,-113.10669929401772,"{0: 9, 1: 0, 2: 10, 3: 1, 4: 0}",0
611,False,"{'a': 0.06, 'e': 1.3185006443936125}",20,0,-106.12256134412858,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
612,False,"{'a': 0.06, 'e': 1.3179257296297666}",30,0,-243.16385801306075,"{0: 13, 1: 6, 2: 5, 3: 3, 4: 3}",0
613,False,"{'a': 0.06, 'e': 1.3173499969402591}",20,0,-146.92232117443544,"{0: 8, 1: 3, 2: 6, 3: 2, 4: 1}",0
614,False,"{'a': 0.06, 'e': 1.316773446900823}",20,0,-105.55253942687796,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
615,False,"{'a': 0.06, 'e': 1.316196080088008}",20,0,-253.36850048683004,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 5}",0
616,False,"{'a': 0.06, 'e': 1.3156178970791808}",20,0,-97.67809586144075,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
617,False,"{'a': 0.06, 'e': 1.3150388984525243}",25,0,-109.21176885032563,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
618,False,"{'a': 0.06, 'e': 1.3144590847870377}",25,0,-173.16707321157756,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
619,False,"{'a': 0.06, 'e': 1.313878456662534}",30,0,-74.89149515730779,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
620,False,"{'a': 0.06, 'e': 1.3132970146596414}",30,0,-219.72950656092019,"{0: 18, 1: 5, 2: 1, 3: 2, 4: 4}",0
