trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.06, 'e': 0.1542219517938446}",20,14,10.82893726396816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.06, 'e': 0.15267973227590617}",30,20,19.79787205910664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.06, 'e': 0.1511529349531471}",20,6,28.356967253213483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.06, 'e': 0.14964140560361563}",20,9,6.3915116231746945,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.06, 'e': 0.14814499154757946}",25,7,27.538739399799063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.06, 'e': 0.14666354163210368}",25,0,39.697408112482336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,False,"{'a': 0.06, 'e': 0.14519690621578263}",20,0,-1.1144784852934355,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
192,False,"{'a': 0.06, 'e': 0.1437449371536248}",20,4,14.236572779108128,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.06, 'e': 0.14230748778208857}",20,4,21.71348647596259,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.06, 'e': 0.14088441290426768}",25,0,-12.988462741141001,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
195,False,"{'a': 0.06, 'e': 0.139475568775225}",20,0,29.347525270924965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'a': 0.06, 'e': 0.13808081308747275}",25,3,-54.83489137505122,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 1}",1
197,False,"{'a': 0.06, 'e': 0.136700004956598}",25,14,21.26904520309648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.06, 'e': 0.13533300490703204}",20,13,6.967258246660265,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.06, 'e': 0.13397967485796172}",20,0,-41.199463141784115,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.06, 'e': 0.1326398781093821}",20,14,9.892405372902381,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.06, 'e': 0.13131347932828827}",25,19,12.67967312389434,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.06, 'e': 0.1300003445350054}",30,20,-24.134535805590097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
203,False,"{'a': 0.06, 'e': 0.12870034108965533}",20,6,23.735296417511417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.06, 'e': 0.1274133376787588}",30,16,25.160488997968425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.06, 'e': 0.12613920430197118}",25,7,31.138593846019276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.06, 'e': 0.12487781225895148}",25,16,17.878997316586126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.06, 'e': 0.12362903413636196}",20,8,21.910251980843185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.06, 'e': 0.12239274379499834}",20,16,6.822103740500574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.06, 'e': 0.12116881635704835}",20,15,1.846017463600711,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.06, 'e': 0.11995712819347787}",25,3,37.76720315451581,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.06, 'e': 0.11875755691154309}",20,9,20.105147888028668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.06, 'e': 0.11756998134242766}",20,14,10.119874460280968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.06, 'e': 0.11639428152900338}",25,0,-31.16831113090928,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
214,False,"{'a': 0.06, 'e': 0.11523033871371334}",30,13,-13.577656998860533,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
215,False,"{'a': 0.06, 'e': 0.1140780353265762}",25,12,8.751404231904575,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.06, 'e': 0.11293725497331045}",35,9,41.02942997595754,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.06, 'e': 0.11180788242357734}",25,5,20.36356318930167,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.06, 'e': 0.11068980359934157}",30,12,35.519684524432265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.06, 'e': 0.10958290556334815}",25,14,22.322907079303686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.06, 'e': 0.10848707650771466}",20,8,25.93576160158853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.06, 'e': 0.10740220574263752}",20,0,0.34783777128721205,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
222,False,"{'a': 0.06, 'e': 0.10632818368521114}",20,0,15.168531747313246,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
223,False,"{'a': 0.06, 'e': 0.10526490184835903}",20,16,7.750072029786567,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.06, 'e': 0.10421225282987544}",25,8,7.332058122125419,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.06, 'e': 0.10317013030157669}",25,15,20.003114038042533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.06, 'e': 0.10213842899856092}",20,0,-27.096919776458545,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
227,False,"{'a': 0.06, 'e': 0.10111704470857531}",25,11,25.65563766591628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.06, 'e': 0.10010587426148955}",25,13,9.429784527709808,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.06, 'e': 0.09910481551887466}",20,13,10.805318664606784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.06, 'e': 0.0981137673636859}",25,11,-13.924054890399395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.06, 'e': 0.09713262969004904}",25,8,16.909053315778067,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.06, 'e': 0.09616130339314856}",20,10,20.55140840665639,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.06, 'e': 0.09519969035921708}",20,12,14.256639879207356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.06, 'e': 0.0942476934556249}",25,9,18.820991537477,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.06, 'e': 0.09330521652106866}",25,6,22.439994895996456,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.06, 'e': 0.09237216435585796}",20,2,-13.166637161156725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
237,False,"{'a': 0.06, 'e': 0.09144844271229938}",25,10,25.62348722269704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.06, 'e': 0.0905339582851764}",30,7,38.26131021029575,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.06, 'e': 0.08962861870232462}",25,8,-1.4576071558601438,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
240,False,"{'a': 0.06, 'e': 0.08873233251530138}",30,18,21.52105554208897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.06, 'e': 0.08784500919014836}",20,0,20.910870899395274,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
242,False,"{'a': 0.06, 'e': 0.08696655909824688}",25,13,20.53599911645198,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.06, 'e': 0.0860968935072644}",25,8,30.102958102870367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.06, 'e': 0.08523592457219176}",30,18,-29.743882207503653,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
245,False,"{'a': 0.06, 'e': 0.08438356532646984}",20,6,23.437153019936076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.06, 'e': 0.08353972967320515}",20,3,15.41328729278574,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.06, 'e': 0.0827043323764731}",25,11,25.366152956755965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.06, 'e': 0.08187728905270836}",20,2,7.419496928788147,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
249,False,"{'a': 0.06, 'e': 0.08105851616218128}",20,5,-26.733843643766985,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.06, 'e': 0.08024793100055946}",20,0,29.46526589023659,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.06, 'e': 0.07944545169055386}",20,9,16.179618937159237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.06, 'e': 0.07865099717364833}",20,6,21.450423449409676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.06, 'e': 0.07786448720191184}",20,7,-0.027454870387505714,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
254,False,"{'a': 0.06, 'e': 0.07708584232989273}",20,5,1.991178795825857,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
255,False,"{'a': 0.06, 'e': 0.0763149839065938}",30,0,21.93421466333595,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",1
256,False,"{'a': 0.06, 'e': 0.07555183406752786}",20,16,8.486538823187605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.06, 'e': 0.07479631572685258}",25,10,-11.263812342529937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
258,False,"{'a': 0.06, 'e': 0.07404835256958406}",25,0,-8.337198204255946,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
259,False,"{'a': 0.06, 'e': 0.07330786904388821}",30,2,28.352983382302266,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.06, 'e': 0.07257479035344933}",20,10,17.170071773731742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.06, 'e': 0.07184904244991483}",25,14,22.095735752856008,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.06, 'e': 0.07113055202541568}",25,17,14.830828926268254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.06, 'e': 0.07041924650516153}",20,11,15.939200713925358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.06, 'e': 0.06971505404010991}",20,5,23.124898900870807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.06, 'e': 0.06901790349970881}",25,12,6.031974936896958,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.06, 'e': 0.06832772446471172}",30,0,-18.281364795955625,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
267,False,"{'a': 0.06, 'e': 0.0676444472200646}",20,0,2.5954401169812873,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
268,False,"{'a': 0.06, 'e': 0.06696800274786396}",20,6,26.65033074118559,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.06, 'e': 0.06629832272038531}",30,7,39.887112951756464,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.06, 'e': 0.06563533949318147}",20,8,15.080833133381216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.06, 'e': 0.06497898609824965}",20,0,29.74401303750819,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.06, 'e': 0.06432919623726716}",20,0,29.50057022406202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.06, 'e': 0.06368590427489448}",30,0,45.76645245208585,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.06, 'e': 0.06304904523214554}",20,0,28.569049900890445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
275,False,"{'a': 0.06, 'e': 0.06241855477982408}",20,0,2.343502205480993,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
276,False,"{'a': 0.06, 'e': 0.06179436923202584}",25,17,13.130322568510765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.06, 'e': 0.06117642553970558}",25,13,6.081840137473881,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.06, 'e': 0.06056466128430853}",20,12,16.328114208214267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.06, 'e': 0.05995901467146544}",20,2,27.98960920495153,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.06, 'e': 0.059359424524750785}",20,6,17.227865603361973,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.06, 'e': 0.05876583027950327}",30,8,-33.94373254430745,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 1}",1
282,False,"{'a': 0.06, 'e': 0.05817817197670824}",20,13,-1.6777822727453522,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.06, 'e': 0.05759639025694116}",20,6,23.144667878023494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.06, 'e': 0.057020426354371746}",20,15,7.108484537099655,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.06, 'e': 0.05645022209082803}",35,18,31.936798336392837,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.06, 'e': 0.05588571986991975}",20,16,5.821141305783383,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.06, 'e': 0.05532686267122055}",20,12,2.2996211120538304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.06, 'e': 0.05477359404450834}",20,9,19.844194710521766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.06, 'e': 0.05422585810406326}",35,8,-61.93581316046745,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 2}",1
290,False,"{'a': 0.06, 'e': 0.05368359952302263}",25,15,-3.5125941020930003,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
291,False,"{'a': 0.06, 'e': 0.0531467635277924}",20,0,30.342307399798905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
292,False,"{'a': 0.06, 'e': 0.05261529589251448}",30,14,25.047995286096956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.06, 'e': 0.05208914293358933}",20,10,17.142928792902076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.06, 'e': 0.05156825150425344}",25,19,9.147160066517877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.06, 'e': 0.0510525689892109}",30,8,19.58672813001533,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.06, 'e': 0.050542043299318794}",20,11,21.472961228791597,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.06, 'e': 0.050036622866325604}",25,12,27.267569239619867,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.06, 'e': 0.04953625663766235}",35,24,9.401932174406497,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.06, 'e': 0.04904089407128572}",25,0,29.32387255712246,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
300,False,"{'a': 0.06, 'e': 0.04855048513057287}",20,14,10.222904279100923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.06, 'e': 0.04806498027926714}",35,0,54.1530123401555,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.06, 'e': 0.047584330476474465}",35,9,38.7098878305481,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.06, 'e': 0.04710848717170972}",30,0,2.2131076861689962,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
304,False,"{'a': 0.06, 'e': 0.04663740229999262}",30,18,-23.8279684690691,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
305,False,"{'a': 0.06, 'e': 0.046171028276992696}",20,7,18.371066129725886,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.06, 'e': 0.045709317994222766}",30,15,22.52506773337858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.06, 'e': 0.04525222481428054}",20,7,22.289844357167002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.06, 'e': 0.04479970256613774}",30,13,29.63128698679794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.06, 'e': 0.044351705540476356}",25,9,24.794351909253034,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.06, 'e': 0.043908188485071595}",20,0,30.867156879216502,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.06, 'e': 0.04346910660022087}",30,16,15.819628245837434,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.06, 'e': 0.04303441553421867}",20,12,-6.903820343471923,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
313,False,"{'a': 0.06, 'e': 0.04260407137887648}",25,15,18.630736562002717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.06, 'e': 0.04217803066508771}",20,13,11.12975391672362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.06, 'e': 0.04175625035843684}",25,17,12.53170900406299,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.06, 'e': 0.041338687854852466}",20,8,19.844360313441058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.06, 'e': 0.040925300976303945}",25,3,26.967841939272436,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.06, 'e': 0.0405160479665409}",25,0,-7.410319937710705,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
319,False,"{'a': 0.06, 'e': 0.040110887486875496}",20,12,13.750561109889663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.06, 'e': 0.03970977861200674}",20,13,6.33563885567577,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.06, 'e': 0.039312680825886674}",20,12,14.680602600209486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.06, 'e': 0.038919554017627804}",25,0,35.296532074623215,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.06, 'e': 0.03853035847745152}",30,16,23.092239832749854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.06, 'e': 0.03814505489267701}",25,20,7.874076531548569,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.06, 'e': 0.03776360434375024}",25,11,24.464670034292727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.06, 'e': 0.03738596830031274}",20,0,23.460368706520516,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
327,False,"{'a': 0.06, 'e': 0.03701210861730961}",20,5,16.349119539850456,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.06, 'e': 0.03664198753113651}",20,8,9.756542950626049,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.06, 'e': 0.036275567655825146}",20,10,15.422065804576436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.06, 'e': 0.03591281197926689}",20,6,23.153115677667486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.06, 'e': 0.035553683859474224}",20,16,8.436060437356854,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.06, 'e': 0.035198147020879485}",30,7,25.09741591253813,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.06, 'e': 0.03484616555067069}",20,0,30.366629882104508,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.06, 'e': 0.03449770389516398}",25,7,33.85190917948386,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.06, 'e': 0.03415272685621234}",20,12,10.269116292012477,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.06, 'e': 0.03381119958765022}",35,20,15.14855867280121,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.06, 'e': 0.03347308759177372}",25,20,8.887274211846604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.06, 'e': 0.03313835671585598}",25,8,29.457815379352745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.06, 'e': 0.03280697314869742}",20,8,12.01472636896213,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.06, 'e': 0.03247890341721044}",30,0,31.314005121993148,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
341,False,"{'a': 0.06, 'e': 0.03215411438303834}",25,7,29.0467742494162,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.06, 'e': 0.031832573239207955}",20,9,14.964632159481347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.06, 'e': 0.031514247506815876}",25,17,15.161398146019629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.06, 'e': 0.031199105031747717}",25,14,22.33496666576476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.06, 'e': 0.03088711398143024}",20,6,22.714029089188333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.06, 'e': 0.030578242841615935}",20,8,-18.820691962618216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.06, 'e': 0.030272460413199778}",35,18,28.824603760333602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.06, 'e': 0.02996973580906778}",20,13,12.157655268627929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.06, 'e': 0.029670038450977102}",25,5,21.654337562183468,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.06, 'e': 0.02937333806646733}",20,6,22.616994907390108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.06, 'e': 0.029079604685802656}",25,13,19.47889134935077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.06, 'e': 0.02878880863894463}",20,2,26.217712139481876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.06, 'e': 0.02850092055255518}",20,9,18.729255843644815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.06, 'e': 0.02821591134702963}",20,0,31.54513645011905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.06, 'e': 0.027933752233559334}",20,10,16.904560092637393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.06, 'e': 0.027654414711223742}",25,15,18.189896271117306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.06, 'e': 0.027377870564111503}",30,17,24.200259161876044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.06, 'e': 0.02710409185847039}",20,0,-10.907313462438282,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
359,False,"{'a': 0.06, 'e': 0.026833050939885684}",20,0,13.37343386683673,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
360,False,"{'a': 0.06, 'e': 0.026564720430486827}",25,1,14.987814416476903,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
361,False,"{'a': 0.06, 'e': 0.026299073226181958}",25,2,34.70857128969367,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.06, 'e': 0.026036082493920136}",30,10,36.00663590938875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.06, 'e': 0.025775721668980935}",30,13,28.779123266822282,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.06, 'e': 0.025517964452291125}",35,21,22.605759530776904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.06, 'e': 0.025262784807768213}",25,10,28.454561823960653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.06, 'e': 0.025010156959690534}",20,11,17.361827948347432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.06, 'e': 0.024760055390093627}",35,23,21.64460937066501,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.06, 'e': 0.02451245483619269}",20,9,-21.0784896114014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
369,False,"{'a': 0.06, 'e': 0.024267330287830763}",20,7,18.399006251627434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
