trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.06, 'e': 0.1556726303679973}",25,0,31.695605806325567,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.06, 'e': 0.1541236618151314}",20,8,-31.67336142801806,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
187,False,"{'a': 0.06, 'e': 0.15259010575688386}",25,8,2.08894169012862,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
188,False,"{'a': 0.06, 'e': 0.15107180883637084}",30,4,10.027860779995112,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
189,False,"{'a': 0.06, 'e': 0.14956861922263504}",25,9,29.162797392834776,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.06, 'e': 0.14808038659546244}",25,0,-19.907561976438487,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
191,False,"{'a': 0.06, 'e': 0.14660696213035015}",20,13,15.274458599657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.06, 'e': 0.14514819848362373}",25,1,17.5263075144662,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.06, 'e': 0.14370394977770293}",20,13,-0.2811612349657142,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.06, 'e': 0.1422740715865136}",35,23,-21.999297971498464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.06, 'e': 0.140858420921045}",25,14,22.664953685803205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.06, 'e': 0.13945685621505094}",20,13,-1.8012799427354882,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.06, 'e': 0.13806923731089282}",25,3,-17.58773832990508,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
198,False,"{'a': 0.06, 'e': 0.13669542544552385}",20,16,7.452636570939966,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.06, 'e': 0.1353352832366127}",30,16,29.093890667857558,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.06, 'e': 0.13398867466880493}",20,0,11.688233048792403,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
201,False,"{'a': 0.06, 'e': 0.13265546508012172}",20,13,11.881348138722707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.06, 'e': 0.13133552114849303}",25,11,22.098951025452372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.06, 'e': 0.1300287108784259}",30,0,-1.0520156611477054,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
204,False,"{'a': 0.06, 'e': 0.12873490358780423}",20,16,5.054276308509827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.06, 'e': 0.12745396989482075}",25,18,13.18127124945967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.06, 'e': 0.12618578170503877}",20,0,-10.308790065762842,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
207,False,"{'a': 0.06, 'e': 0.12493021219858241}",25,0,30.906146522721432,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.06, 'e': 0.12368713581745483}",35,22,24.84857330391209,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.06, 'e': 0.1224564282529819}",20,6,26.31083612656771,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.06, 'e': 0.12123796643338168}",25,17,-25.758340624354148,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 0.06, 'e': 0.12003162851145673}",25,7,29.64014835548587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.06, 'e': 0.11883729385240965}",20,0,4.270756696714788,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
213,False,"{'a': 0.06, 'e': 0.11765484302177918}",35,9,17.193930327357382,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.06, 'e': 0.11648415777349697}",20,0,-18.181650533590474,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
215,False,"{'a': 0.06, 'e': 0.11532512103806251}",20,15,-6.983593858691495,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.06, 'e': 0.1141776169108365}",20,8,18.29587099564493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.06, 'e': 0.11304153064044985}",25,8,-17.334475878045914,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.06, 'e': 0.11191674861732888}",20,0,37.51896521239487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.06, 'e': 0.11080315836233387}",20,2,-6.052428190114589,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
220,False,"{'a': 0.06, 'e': 0.10970064851551141}",30,20,4.725739261570728,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.06, 'e': 0.10860910882495796}",20,2,-22.001586489712786,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
222,False,"{'a': 0.06, 'e': 0.10752843013579495}",30,11,8.21337786591333,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
223,False,"{'a': 0.06, 'e': 0.1064585043792528}",30,23,10.201363803103185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.06, 'e': 0.10539922456186433}",30,12,31.71434316719633,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.06, 'e': 0.104350484754765}",25,15,18.29816544057156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.06, 'e': 0.1033121800831002}",25,0,34.12034080546961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.06, 'e': 0.10228420671553744}",20,11,0.8547181448339716,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.06, 'e': 0.1012664618538834}",20,8,17.966084820289634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.06, 'e': 0.1002588437228037}",20,13,-30.528452330410815,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.06, 'e': 0.09926125155964566}",25,16,12.972415681083554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.06, 'e': 0.09827358560436154}",30,0,27.346706026972697,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
232,False,"{'a': 0.06, 'e': 0.09729574708953276}",30,20,17.682775482502283,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.06, 'e': 0.09632763823049303}",30,14,-40.955698623759986,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
234,False,"{'a': 0.06, 'e': 0.09536916221554961}",20,13,12.26122485515697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.06, 'e': 0.09442022319630235}",30,0,9.184219903277175,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
236,False,"{'a': 0.06, 'e': 0.09348072627805847}",25,3,23.241347631566466,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.06, 'e': 0.09255057751034329}",20,3,-8.609265619720397,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.06, 'e': 0.09162968387750484}",25,1,-47.53611965211155,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
239,False,"{'a': 0.06, 'e': 0.09071795328941251}",25,0,1.926992938490181,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
240,False,"{'a': 0.06, 'e': 0.08981529457224763}",25,13,8.930547884441754,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.06, 'e': 0.08892161745938634}",25,6,27.026871567039468,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.06, 'e': 0.08803683258237255}",25,6,30.592643828219696,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.06, 'e': 0.0871608514619813}",20,4,28.768393288218103,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.06, 'e': 0.0862935864993705}",20,13,-11.931304800649515,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.06, 'e': 0.08543495096732123}",20,14,-12.990227152679653,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.06, 'e': 0.08458485900156469}",25,0,25.012636817337945,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.06, 'e': 0.08374322559219596}",20,12,5.2456723836968076,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.06, 'e': 0.08290996657517266}",25,4,33.85139750196032,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.06, 'e': 0.0820849986238988}",20,0,19.25580181980712,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.06, 'e': 0.08126823924089167}",25,15,16.419331115487218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.06, 'e': 0.08045960674953244}",20,12,-9.385295788011549,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
252,False,"{'a': 0.06, 'e': 0.07965902028589801}",25,0,33.75382535279377,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
253,False,"{'a': 0.06, 'e': 0.07886639979067495}",20,10,20.542825363351707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.06, 'e': 0.07808166600115313}",25,0,-4.0461374903769,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
255,False,"{'a': 0.06, 'e': 0.07730474044329974}",20,0,15.10692547681766,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
256,False,"{'a': 0.06, 'e': 0.07653554542391151}",30,17,22.360652366234543,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.06, 'e': 0.07577400402284548}",30,4,10.186682403006111,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
258,False,"{'a': 0.06, 'e': 0.07502004008532698}",25,13,21.763496415892483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.06, 'e': 0.07427357821433388}",25,5,-0.8014888575883543,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
260,False,"{'a': 0.06, 'e': 0.0735345437630571}",25,11,25.81381351997038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.06, 'e': 0.07280286282743559}",25,20,8.954466154144585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.06, 'e': 0.0720784622387661}",30,15,26.511647761892306,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.06, 'e': 0.07136126955638605}",20,5,-21.632908677154465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.06, 'e': 0.0706512130604296}",20,9,19.232019237789633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.06, 'e': 0.06994822174465536}",30,0,36.73953668852983,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.06, 'e': 0.069252225309346}",20,1,20.397630714588477,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.06, 'e': 0.06856315415427791}",25,13,17.989000784125842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.06, 'e': 0.06788093937176144}",25,13,21.03735311975316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.06, 'e': 0.06720551273974976}",25,2,-12.209292180828417,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
270,False,"{'a': 0.06, 'e': 0.06653680671501686}",20,6,-50.79194936402128,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
271,False,"{'a': 0.06, 'e': 0.06587475442640295}",35,20,29.936929593267937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.06, 'e': 0.06521928966812753}",25,11,25.405472083571258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.06, 'e': 0.06457034689316847}",20,6,20.266171151389685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.06, 'e': 0.06392786120670757}",25,6,-7.423445024285859,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
275,False,"{'a': 0.06, 'e': 0.0632917683596407}",30,17,22.640055090123454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.06, 'e': 0.06266200474215315}",20,9,15.969676882891395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.06, 'e': 0.06203850737735829}",20,0,19.849406018697536,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
278,False,"{'a': 0.06, 'e': 0.06142121391500013}",30,8,38.90784571036712,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.06, 'e': 0.06081006262521795}",25,7,27.910872658720706,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.06, 'e': 0.06020499239237354}",25,8,6.920192333730838,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
281,False,"{'a': 0.06, 'e': 0.05960594270893937}",20,0,-26.044521286712968,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
282,False,"{'a': 0.06, 'e': 0.05901285366944784}",25,10,26.855060522306918,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.06, 'e': 0.05842566596450083}",25,8,19.76082809645166,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.06, 'e': 0.057844320874838456}",20,10,17.341335012073035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.06, 'e': 0.05726876026546736}",20,13,2.7715585331116213,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.06, 'e': 0.0566989265798469}",25,15,17.661013341162263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.06, 'e': 0.056134762834133725}",25,11,26.72476610276858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.06, 'e': 0.05557621261148306}",20,5,25.851285823099527,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.06, 'e': 0.05502322005640723}",30,9,37.87995712538029,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.06, 'e': 0.05447572986918986}",20,11,15.922518228968332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.06, 'e': 0.05393368730035602}",25,14,20.783773897576754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.06, 'e': 0.053397038145197084}",20,13,11.791233482275324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.06, 'e': 0.05286572873835037}",20,0,22.837346805219823,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.06, 'e': 0.05233970594843238}",35,7,34.654167504065384,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.06, 'e': 0.05181891717272583}",25,7,-56.61377557757151,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
296,False,"{'a': 0.06, 'e': 0.05130331033191911}",20,2,-14.558322568319385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
297,False,"{'a': 0.06, 'e': 0.0507928338648985}",20,1,25.52507862319805,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.06, 'e': 0.050287436723591865}",25,13,20.898542492847334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.06, 'e': 0.049787068367863944}",25,10,11.23004089568922,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.06, 'e': 0.04929167876046215}",25,11,24.871509588882414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.06, 'e': 0.04880121836201296}",25,7,29.30065074980108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.06, 'e': 0.04831563812606777}",25,8,31.062495221083186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.06, 'e': 0.04783488949419837}",20,8,19.26104783313519,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.06, 'e': 0.04735892439114091}",20,15,6.8999711539478445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.06, 'e': 0.046887695219988486}",30,17,11.397990843627678,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.06, 'e': 0.04642115485743125}",25,16,-6.697107475229904,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
307,False,"{'a': 0.06, 'e': 0.045959256649044204}",20,4,22.694488525652876,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.06, 'e': 0.04550195440462157}",25,2,31.028123162591804,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.06, 'e': 0.0450492023935578}",30,19,20.869620790145095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.06, 'e': 0.044600955340274535}",25,0,12.62310977627956,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.06, 'e': 0.04415716841969286}",25,0,36.26433107943942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.06, 'e': 0.04371779725275094}",30,17,23.402428679725755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.06, 'e': 0.043282797901965896}",25,19,12.628745035675843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.06, 'e': 0.04285212686704019}",20,0,23.08120048289978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.06, 'e': 0.042425741080511385}",25,7,23.938697634233083,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.06, 'e': 0.04200359790344555}",20,0,1.2408046113527895,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
317,False,"{'a': 0.06, 'e': 0.04158565512117316}",30,9,27.733647428106096,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.06, 'e': 0.04117187093906774}",35,18,30.675310681057034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.06, 'e': 0.04076220397836621}",30,13,-5.689759780162284,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
320,False,"{'a': 0.06, 'e': 0.04035661327203115}",30,22,13.343446603943045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.06, 'e': 0.039955058260653896}",20,16,6.570745520528943,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.06, 'e': 0.039557498788398725}",20,6,20.1980921131983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.06, 'e': 0.039163895098987066}",20,0,-41.00865227038974,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
324,False,"{'a': 0.06, 'e': 0.03877420783172201}",35,12,39.62340715334175,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.06, 'e': 0.038388398017552054}",25,15,17.794072876095864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.06, 'e': 0.038006427075174314}",25,0,15.03447995173454,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
327,False,"{'a': 0.06, 'e': 0.0376282568071762}",25,5,31.117569008323866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.06, 'e': 0.03725384939621581}",20,9,21.188010464630594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.06, 'e': 0.036883167401239994}",20,0,28.843795240453648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.06, 'e': 0.0365161737537404}",25,12,26.526368298889583,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.06, 'e': 0.03615283175404641}",20,15,9.256225080486573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.06, 'e': 0.0357931050676553}",25,7,17.675930328269395,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.06, 'e': 0.03543695772159864}",30,13,24.867032596203305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.06, 'e': 0.035084354100845025}",35,18,24.088196920931505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.06, 'e': 0.03473525894473856}",20,6,26.41926552554598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.06, 'e': 0.03438963734347271}",25,9,25.655092587837117,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.06, 'e': 0.034047454734599344}",20,12,10.454206044988736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.06, 'e': 0.033708676899572396}",25,0,29.804854606499074,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
339,False,"{'a': 0.06, 'e': 0.03337326996032608}",20,15,-14.164686911537508,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
340,False,"{'a': 0.06, 'e': 0.03304120037588693}",30,13,22.859246599316403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.06, 'e': 0.03271243493901982}",20,0,29.48320798183764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.06, 'e': 0.03238694077290704}",20,15,4.217407581628925,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.06, 'e': 0.03206468532786077}",20,2,26.386077414249364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.06, 'e': 0.03174563637806794}",25,14,22.32508501277752,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.06, 'e': 0.03142976201836771}",20,13,17.069759171093846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.06, 'e': 0.03111703066106086}",20,0,30.0801323244111,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
347,False,"{'a': 0.06, 'e': 0.030807411032751076}",25,8,30.418015796516983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.06, 'e': 0.030500872171217483}",20,0,21.84747921586423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
349,False,"{'a': 0.06, 'e': 0.0301973834223185}",30,1,44.02653115865683,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.06, 'e': 0.029896914436926308}",30,8,36.34131320284553,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.06, 'e': 0.029599435167892}",30,7,28.22759708641442,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.06, 'e': 0.029304915867040746}",20,0,28.579425015837714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.06, 'e': 0.029013327082197053}",20,0,29.252480387335762,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.06, 'e': 0.028724639654239423}",25,7,37.21907203707615,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.06, 'e': 0.028438824714184505}",20,8,13.591615574903859,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.06, 'e': 0.028155853680300096}",20,0,30.58791547527832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.06, 'e': 0.027875698255247015}",20,0,21.901813163625228,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
358,False,"{'a': 0.06, 'e': 0.027598330423249287}",25,7,31.7010656312145,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.06, 'e': 0.02732372244729256}",20,14,8.670216739317246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.06, 'e': 0.027051846866350416}",20,0,32.29507351970026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.06, 'e': 0.026782676492638175}",30,0,35.873807361638825,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.06, 'e': 0.02651618440889418}",20,10,16.03058793664602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.06, 'e': 0.02625234396568796}",25,13,19.539567073467513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.06, 'e': 0.025991128778755347}",30,22,9.329666463374245,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.06, 'e': 0.02573251272635994}",30,9,34.50463500986121,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.06, 'e': 0.025476469946681016}",30,7,31.938716469453784,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.06, 'e': 0.025222974835227212}",25,8,29.793887603920552,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.06, 'e': 0.024972002042276155}",20,6,18.984661960270873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.06, 'e': 0.024723526470339388}",25,0,32.096494024993675,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
